meta_dataset,meta_processing_version,meta_source_filename,meta_original_data_row,meta_row_id,meta_row_sha256,meta_duplicate_group_id,meta_is_in_duplicate_group,meta_is_duplicate_beyond_first,meta_primary_source_id,meta_sensitivity_source_id,reference,doi,final_alginate_conc_pctw_or_v,final_gelatin_conc_pctw_or_v,final_gelma_conc_pctw_or_v,final_hyaluronic_acid_conc_pctw_or_v,final_meha_conc_pctw_or_v,final_norha_conc_pctw_or_v,final_fibroin_or_fibrinogen_concentration_pct_wv,final_p127_conc_pctw_or_v,final_collagen_conc_pctw_or_v,final_chitosan_conc_pctw_or_v,final_cs_aema_conc_pctw_or_v,final_tcp_conc_pctw_or_v,final_gellan_conc_pctw_or_v,final_nano_or_methylcellulose_concentration_pct_wv,final_pegta_conc_pctw_or_v,final_pegma_conc_pctw_or_v,final_pegda_conc_pctw_or_v,final_agarose_conc_pctw_or_v,cacl2_conc_mm,source_nacl2_concentration_mm,bacl2_conc_mm,srcl2_conc_mm,physical_crosslinking_duration_s,photocrosslinking_duration_s,extrusion_pressure_kpa,extrusion_rate_lengthwise_mm_or_s,extrusion_rate_volume_wise_ml_or_s,nozzle_movement_speed_mm_or_s,inner_nozzle_outer_diameter_um,outer_nozzle_inner_diameter_um,fiber_diameter_um__annotation,fiber_diameter_um,fiber_spacing_um,cell_density_cells_or_ml,syringe_temperature_degc,substrate_temperature_degc,days_observed,cell_culture_medium_used,di_water_used,precrosslinking_solution_used,saline_solution_used,etoh_solution_used,photoinitiator_used,enzymatic_crosslinker_used,matrigel_used,conical_or_straight_nozzle,primary_or_not_primary,cell_viability_percent,acceptable_viability_yes_or_no,acceptable_pressure_yes_or_no,meta_included_in_primary,meta_primary_exclusion_reason
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,150,CV-0149-5cc020b2d910,5cc020b2d9108d39d7efc2529048ffa9470cff5d7c3698ee927c990a5b199b1a,,False,False,doi:10.1038/s41598-020-65050-9,ref:kilian et al 2020,Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,90.0,,,10.0,0.0,410.0,,362.06,700.0,700000.0,,,1.0,yes,no,no,no,no,no,no,no,conical,primary,46.8,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,151,CV-0150-2f4107ad29f3,2f4107ad29f34d42727364e95874ea41f61d4fa4ea459981e9eb7529de94b291,,False,False,doi:10.1038/s41598-020-65050-9,ref:kilian et al 2020,Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,90.0,,,10.0,0.0,410.0,,348.62,700.0,700000.0,,,7.0,yes,no,no,no,no,no,no,no,conical,primary,46.3,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,152,CV-0151-9a3f8f32e6da,9a3f8f32e6da456ac771fdb82a9d4b778f9f90232de6c81c53ce5901db515edd,,False,False,doi:10.1038/s41598-020-65050-9,ref:kilian et al 2020,Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,90.0,,,10.0,0.0,410.0,,,700.0,700000.0,,,21.0,yes,no,no,no,no,no,no,no,conical,primary,44.4,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,153,CV-0152-432251ba5ab2,432251ba5ab23c4f9cb3326248e070106583e74444377263bb1359c45281fc04,,False,False,doi:10.1038/s41598-020-65050-9,ref:kilian et al 2020,Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,90.0,,,10.0,0.0,410.0,,,700.0,700000.0,,,1.0,yes,no,no,no,no,no,no,no,conical,primary,58.6,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,154,CV-0153-da5277ca7796,da5277ca7796826eaa186071d039d9c8de37e0c5ecb51d73b377c0a4d23841eb,,False,False,doi:10.1038/s41598-020-65050-9,ref:kilian et al 2020,Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,90.0,,,10.0,0.0,410.0,,,700.0,700000.0,,,7.0,yes,no,no,no,no,no,no,no,conical,primary,67.1,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,155,CV-0154-56a4df2a6d49,56a4df2a6d49cd1e44b3aaefe8d0c22148ca38857ca5f198ac4920b1641dc8d6,,False,False,doi:10.1038/s41598-020-65050-9,ref:kilian et al 2020,Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,90.0,,,10.0,0.0,410.0,,871.1,700.0,700000.0,,,21.0,yes,no,no,no,no,no,no,no,conical,primary,45.8,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,156,CV-0155-7c867d6d992b,7c867d6d992b6435db73222b2672fa9a482b79f807e442ea7c9b484a8d2fa6ea,,False,False,doi:10.1038/s41598-020-65050-9,ref:kilian et al 2020,Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,90.0,,,10.0,0.0,410.0,,336.12,700.0,700000.0,,,1.0,yes,no,no,no,no,no,no,no,conical,primary,49.4,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,157,CV-0156-291af9ae9f54,291af9ae9f545582b09eae4b3dc7072d4c09c49e52d137866f7a54a541f3b544,,False,False,doi:10.1038/s41598-020-65050-9,ref:kilian et al 2020,Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,90.0,,,10.0,0.0,410.0,,366.04,700.0,700000.0,,,7.0,yes,no,no,no,no,no,no,no,conical,primary,46.7,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,158,CV-0157-d5c6f3a45cc6,d5c6f3a45cc60b42048837a2a1f5b87c5e763b0dbdb1d2342dddab2d0693bfce,,False,False,doi:10.1038/s41598-020-65050-9,ref:kilian et al 2020,Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,90.0,,,10.0,0.0,410.0,,903.52,700.0,700000.0,,,21.0,yes,no,no,no,no,no,no,no,conical,primary,41.2,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,159,CV-0158-58b07fc5f41c,58b07fc5f41c22a572ea630ea2caf3d8d197ce37884707322ae2f8ac12617eb9,,False,False,doi:10.1002/adma.201305506,ref:kolesky et al 2014,Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.8,,,5.5,0.0,200.0,,223.36,,2000000.0,22.0,15.0,0.0,yes,no,no,no,no,yes,no,no,conical,primary,70.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,160,CV-0159-11a978230234,11a9782302340bb8ecbcb2ac1694d1d07aa8135285f2e6f2f6674a9e56305176,,False,False,doi:10.1002/adma.201305506,ref:kolesky et al 2014,Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.8,,,5.5,0.0,200.0,,,,2000000.0,22.0,15.0,1.0,yes,no,no,no,no,yes,no,no,conical,primary,75.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,161,CV-0160-9441941caeea,9441941caeeaa67f74a9cb758f86c7c14836c49e150e76d1f84059036012910e,,False,False,doi:10.1002/adma.201305506,ref:kolesky et al 2014,Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.8,,,5.5,0.0,200.0,,486.18,,2000000.0,22.0,15.0,3.0,yes,no,no,no,no,yes,no,no,conical,primary,77.5,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,162,CV-0161-7461c8a366b2,7461c8a366b2cc0f3342e6d7b3fce4000f91906afa163dc29bca5d7463fa36be,,False,False,doi:10.1002/adma.201305506,ref:kolesky et al 2014,Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.8,,,5.5,0.0,200.0,,,,2000000.0,22.0,15.0,5.0,yes,no,no,no,no,yes,no,no,conical,primary,77.5,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,163,CV-0162-44b22a2e2b3e,44b22a2e2b3e131714348373c4523176523431ede360eeee8a3140d6bade897f,,False,False,doi:10.1002/adma.201305506,ref:kolesky et al 2014,Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.8,,,5.5,0.0,200.0,,,,2000000.0,22.0,15.0,7.0,yes,no,no,no,no,yes,no,no,conical,primary,81.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,164,CV-0163-5ab177cc18e2,5ab177cc18e24dd3e0c67b1ac91b8fec496747b3dfacb770d0cfcd9e0a8c71bb,,False,False,doi:10.1002/adma.201305506,ref:kolesky et al 2014,Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.8,,,5.5,0.0,200.0,,238.61,,2000000.0,22.0,15.0,0.0,yes,no,no,no,no,yes,no,no,conical,primary,61.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,165,CV-0164-8bfb0396f56e,8bfb0396f56ed12434bcaf52c45a32a720cd47a6ad04b144e375f31f79b6759d,,False,False,doi:10.1002/adma.201305506,ref:kolesky et al 2014,Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.8,,,5.5,0.0,200.0,,,,2000000.0,22.0,15.0,1.0,yes,no,no,no,no,yes,no,no,conical,primary,66.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,166,CV-0165-1eab1a06ac2f,1eab1a06ac2fe81f5ea7afcc0054590339187dd61209546bb95f9779dd84c8e6,,False,False,doi:10.1002/adma.201305506,ref:kolesky et al 2014,Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.8,,,5.5,0.0,200.0,,519.54,,2000000.0,22.0,15.0,3.0,yes,no,no,no,no,yes,no,no,conical,primary,75.5,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,167,CV-0166-45c3756464dc,45c3756464dcb796fd8b95b1c80f1611fbe3f6023fcdf26c1578a969e61d70d0,,False,False,doi:10.1002/adma.201305506,ref:kolesky et al 2014,Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.8,,,5.5,0.0,200.0,,,,2000000.0,22.0,15.0,5.0,yes,no,no,no,no,yes,no,no,conical,primary,81.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,168,CV-0167-fa891db82777,fa891db827772797a02deb33c3fb9dfd5f2abc6c8b5d3900655427e79ac35bb4,,False,False,doi:10.1002/adma.201305506,ref:kolesky et al 2014,Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.8,,,5.5,0.0,200.0,,,,2000000.0,22.0,15.0,7.0,yes,no,no,no,no,yes,no,no,conical,primary,82.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,169,CV-0168-b1e379689515,b1e379689515ed01a5831a4c01f0af218aa193c9bf1373be254f462ace566a79,,False,False,doi:10.1002/jbm.a.34420,ref:duan et al 2013,Duan et al. 2013,10.1002/jbm.a.34420,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,600.0,0.0,,,,5.0,0.0,800.0,,1001.65,,10000000.0,,22.0,7.0,no,no,no,yes,no,no,no,no,straight,primary,84.6,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,170,CV-0169-6531ed7376da,6531ed7376da1c351859d942a834581127f89a08e601d112923272acb209230b,,False,False,doi:10.1002/jbm.a.34420,ref:duan et al 2013,Duan et al. 2013,10.1002/jbm.a.34420,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,600.0,0.0,,,,5.0,0.0,800.0,,1001.65,,10000000.0,,22.0,7.0,no,no,no,yes,no,no,no,no,straight,primary,81.4,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,171,CV-0170-85a834cc1512,85a834cc15129a46e15dd666ac37a8c2b68cd823c38e2513eff0a33a0aff624b,,False,False,doi:10.1088/1758-5082/6/2/024105,ref:bertassoni et al 2014,Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,2.0,,,0.0,500.0,,,,1500000.0,,22.0,1.0,no,no,no,yes,no,no,no,no,straight,not_primary,90.6,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,172,CV-0171-a209c8bd3251,a209c8bd32513956b65905639c4130732740c4ee2e596d345e6cfd38f265fc9c,,False,False,doi:10.1088/1758-5082/6/2/024105,ref:bertassoni et al 2014,Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,2.0,,,0.0,500.0,,,,1500000.0,,22.0,1.0,no,no,no,yes,no,no,no,no,straight,not_primary,85.7,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,173,CV-0172-22750607c7a1,22750607c7a17ead9441f4e2cef2821a2df91b48ca461cb8843594fe8e117a3c,,False,False,doi:10.1088/1758-5082/6/2/024105,ref:bertassoni et al 2014,Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,2.0,,,0.0,500.0,,,,1500000.0,,22.0,1.0,no,no,no,yes,no,no,no,no,straight,not_primary,68.2,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,174,CV-0173-1298df8d056d,1298df8d056d5fc7c8968434c7d20f98cf596772c8646d944080cfc59a5563c2,,False,False,doi:10.1088/1758-5082/6/2/024105,ref:bertassoni et al 2014,Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,2.0,,,0.0,500.0,,,,1500000.0,,22.0,4.0,no,no,no,yes,no,no,no,no,straight,not_primary,83.9,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,175,CV-0174-051b9b66ca53,051b9b66ca53271e51f78916a134b9d6ea3014cbb931acbae2d9547cc4e80493,,False,False,doi:10.1088/1758-5082/6/2/024105,ref:bertassoni et al 2014,Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,2.0,,,0.0,500.0,,,,1500000.0,,22.0,4.0,no,no,no,yes,no,no,no,no,straight,not_primary,94.1,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,176,CV-0175-4587dce94db6,4587dce94db65c25a3ba19b44a6f71f4cbedc64c8502086374c1bbd75989a668,,False,False,doi:10.1088/1758-5082/6/2/024105,ref:bertassoni et al 2014,Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,2.0,,,0.0,500.0,,,,1500000.0,,22.0,4.0,no,no,no,yes,no,no,no,no,straight,not_primary,96.9,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,177,CV-0176-2c5e7b855494,2c5e7b8554941cfcd0333cd6377066f29430a43a13fd130ca865000de3b0ccb3,,False,False,doi:10.1088/1758-5082/6/2/024105,ref:bertassoni et al 2014,Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,2.0,,,0.0,500.0,,498.2,,1500000.0,,22.0,8.0,no,no,no,yes,no,no,no,no,straight,not_primary,90.3,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,178,CV-0177-3c86caf2fd83,3c86caf2fd83b1578c885244dc12df4485d60932e8fd8b589313dd02f2b49088,,False,False,doi:10.1088/1758-5082/6/2/024105,ref:bertassoni et al 2014,Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,2.0,,,0.0,500.0,,466.5,,1500000.0,,22.0,8.0,no,no,no,yes,no,no,no,no,straight,not_primary,84.9,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,179,CV-0178-4d995b30c10f,4d995b30c10f0cf0edd4fb31b4415cd6574bf4ad03bf0866f619ee9b879895ae,,False,False,doi:10.1088/1758-5082/6/2/024105,ref:bertassoni et al 2014,Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,2.0,,,0.0,500.0,,466.6,,1500000.0,,22.0,8.0,no,no,no,yes,no,no,no,no,straight,not_primary,74.9,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,180,CV-0179-253a6598f404,253a6598f40466860aaf4fcad21856e77e0965d9b4a9ac020b268cc722b06744,,False,False,doi:10.1016/j.actbio.2014.09.023,ref:das et al 2015,Das et al. 2015,10.1016/j.actbio.2014.09.023,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,,,0.0,250.0,,319.21,700.0,3500000.0,28.0,18.0,1.0,yes,yes,no,no,yes,no,yes,no,straight,primary,96.2,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,181,CV-0180-e6b77e6796aa,e6b77e6796aa0e0c35330a7d7ea3cf03fb20983df39dadac97a22a231dc00336,,False,False,doi:10.1016/j.actbio.2014.09.023,ref:das et al 2015,Das et al. 2015,10.1016/j.actbio.2014.09.023,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,,,0.0,250.0,,334.34,700.0,3500000.0,28.0,18.0,7.0,yes,yes,no,no,yes,no,yes,no,straight,primary,95.2,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,182,CV-0181-6f7945f8aa2d,6f7945f8aa2da5a6b9511326faabc087a8fbacbe7fef52db9cd1e68e62d7978c,,False,False,doi:10.1016/j.actbio.2014.09.023,ref:das et al 2015,Das et al. 2015,10.1016/j.actbio.2014.09.023,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,,,0.0,250.0,,527.77,700.0,3500000.0,28.0,18.0,14.0,yes,yes,no,no,yes,no,yes,no,straight,primary,90.1,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,183,CV-0182-dfd5d76c768a,dfd5d76c768ae6ef288e5310f3ca42a7956eb6d6c453d2f27db1e6318cca569c,,False,False,doi:10.1016/j.actbio.2014.09.023,ref:das et al 2015,Das et al. 2015,10.1016/j.actbio.2014.09.023,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,,,0.0,250.0,,517.29,700.0,3500000.0,28.0,18.0,30.0,yes,yes,no,no,yes,no,yes,no,straight,primary,86.7,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,184,CV-0183-3f335f6fa19c,3f335f6fa19c27fa380d1fe4ba5ddb75d2f7f2315a5342a51863c20783894ed7,,False,False,doi:10.1039/c3bm00012e,ref:chung et al 2013,Chung et al. 2013,10.1039/c3bm00012e,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,600.0,0.0,55.16,1.666666667,,,0.0,200.0,,,1040.0,500000.0,5.0,25.0,0.041666667,no,no,no,yes,no,no,no,no,straight,primary,95.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,185,CV-0184-32628fc9e0c7,32628fc9e0c70fb52520ea42c84fc00c6520abcf1347f60312affec879ba56c3,,False,False,doi:10.1039/c3bm00012e,ref:chung et al 2013,Chung et al. 2013,10.1039/c3bm00012e,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,600.0,0.0,110.32,1.666666667,,,0.0,200.0,,,1040.0,500000.0,5.0,25.0,0.041666667,no,no,no,yes,no,no,no,no,straight,primary,97.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,186,CV-0185-a3bb5de476ea,a3bb5de476eac41c11b4935f7a73ac902f5a5354ef7e3a4367adf492cb5accfd,,False,False,doi:10.1039/c3bm00012e,ref:chung et al 2013,Chung et al. 2013,10.1039/c3bm00012e,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,600.0,0.0,165.47,1.666666667,,,0.0,200.0,,,1040.0,500000.0,5.0,25.0,0.041666667,no,no,no,yes,no,no,no,no,straight,primary,92.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,187,CV-0186-9d47bdfeded2,9d47bdfeded2cf3682b8d2062b895aef77fbba627cb3a0120bc30c8ef4990c50,,False,False,doi:10.1039/c3bm00012e,ref:chung et al 2013,Chung et al. 2013,10.1039/c3bm00012e,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,600.0,0.0,55.16,1.666666667,,,0.0,200.0,,,1040.0,500000.0,5.0,25.0,2.0,no,no,no,yes,no,no,no,no,straight,primary,95.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,188,CV-0187-86ed77191c1a,86ed77191c1aeb128bd5601b7ae14674aa3ce9026c5b842eb0384e565a89f5a9,,False,False,doi:10.1039/c3bm00012e,ref:chung et al 2013,Chung et al. 2013,10.1039/c3bm00012e,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,600.0,0.0,110.32,1.666666667,,,0.0,200.0,,,1040.0,500000.0,5.0,25.0,2.0,no,no,no,yes,no,no,no,no,straight,primary,98.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,189,CV-0188-63fda082ce03,63fda082ce03b726f36a6be526b06c1a0af2b74401bb89e13ab40a1191a4f8cf,,False,False,doi:10.1039/c3bm00012e,ref:chung et al 2013,Chung et al. 2013,10.1039/c3bm00012e,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,600.0,0.0,165.47,1.666666667,,,0.0,200.0,,,1040.0,500000.0,5.0,25.0,2.0,no,no,no,yes,no,no,no,no,straight,primary,96.0,yes,yes,True,
