meta__dataset,meta__source_filename,meta__original_data_row,meta__row_sha256,meta__row_id,Reference,Final_Alginate_Conc_(%w/v),Final_Gelatin_Conc_(%w/v),Final_GelMA_Conc_(%w/v),Final_Hyaluronic_Acid_Conc_(%w/v),Final_MeHA_Conc_(%w/v),Final_NorHA_Conc_(%w/v),Final_Fibronin/Fibrinogen_Conc_(%w/v),Final_P127_Conc_(%w/v),Final_Collagen_Conc_(%w/v),Final_TCP_Conc_(%w/v)_(%w/v),Final_Gellan_Conc_(%w/v),Final_Nano/Methycellulose_Conc_(%w/v),PEGDA_Conc_(%w/v),Agarose_Conc_(%w/v),CaCl2_Conc_(mM),NaCl2_Conc_(mM),BaCl2_Conc_(mM),SrCl2_Conc_(mM),Physical_Crosslinking_Durantion_(s),Photocrosslinking_Duration_(s),Extrusion_Pressure (kPa),Extrusion_Rate_Lengthwise_(mm/s),Extrusion_Rate_Volume-wise_(mL/s),Nozzle_Movement_Speed_(mm/s),Inner_Nozzle_Outer_Diameter_(µm),Outer_Nozzle_Inner_Diameter_(µm),Filament_Diameter_(µm),Cell_Density_(cells/mL),Syringe_Temperature_(°C),Substrate_Temperature_(°C),Days_Observed,Construct_Base_Area_(mm^2),Construct_Total_Thickness_(mm),Cell_Culture_Medium_Used?,DI_Water_Used?,Precrosslinking_Solution_Used?,Saline_Solution_Used?,EtOH_Solution_Used?,Photoinitiator_Used?,Enzymatic_Crosslinker_Used?,Conical_or_Straight_Nozzle,Acceptable_Filament_Diameter_(Yes/No),meta__duplicate_group_id,meta__is_in_duplicate_group,meta__is_duplicate_beyond_first
filament_diameter,Filament diameter dataset V1 (1).csv,323,bafaeb07b3b5927cf29c0085da25b117cdccfc182b003ba89919f24533cf837d,FD-0322-bafaeb07b3b5,Mistry_Yang_BiomacromolJ_2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,0,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-039,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,324,50be341f706e0889f258baf3d40963ba8acfcee7513b95817a878129d256d4db,FD-0323-50be341f706e,Mistry_Yang_BiomacromolJ_2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,1,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-017,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,325,8c57c0360c9301fc1d75b25d453023f0fcf5bac9d1cef38cab4bb5ff20e627ec,FD-0324-8c57c0360c93,Mistry_Yang_BiomacromolJ_2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,7,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-032,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,326,f1284e48a15f7d893ae85d9295c6726813cb574c6f6fb16c872310e67a10cbad,FD-0325-f1284e48a15f,Mistry_Yang_BiomacromolJ_2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,14,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-042,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,327,50cb6991c2059cd98b87b0b0513b3f0660cc91e26c91713a67ee0737783380bd,FD-0326-50cb6991c205,Mistry_Yang_BiomacromolJ_2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,28,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-018,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,328,68f18afe407861207d56ae2f27638884277df4135f2ae4f2d0e2b203e0ccd608,FD-0327-68f18afe4078,Ojansivu_Mustafa_Biofab_2019,4,5,0,0,0,0,0,0,0,0,0,0.25,0,0,100,0,0,0,600,0,270,,,43.5,0,510,715.2,5000000,26,4,0,900,2,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,329,7212465027456e30b94d6d3e361fe9e77e7d2e4f01cd08baa9f5629ca05ea74b,FD-0328-721246502745,Ojansivu_Mustafa_Biofab_2019,4,5,0,0,0,0,0,0,0,0,0,0.25,0,0,100,0,0,0,600,0,270,,,43.5,0,510,709.13,5000000,26,4,1,900,2,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,330,e77f36fb8ba92ea556b4476b09116acf8406d441d9177e69297c773208927f50,FD-0329-e77f36fb8ba9,Ojansivu_Mustafa_Biofab_2019,4,5,0,0,0,0,0,0,0,0,0,0.25,0,0,100,0,0,0,600,0,270,,,43.5,0,510,829.36,5000000,26,4,14,900,2,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,331,ba0ba49c6d06a9f623670318400c558026fc0809d55d3be77893a988ecf9d9b5,FD-0330-ba0ba49c6d06,Ojansivu_Mustafa_Biofab_2019,4,5,0,0,0,0,0,0,0,0,0,0.25,0,0,100,0,0,0,600,0,270,,,43.5,0,510,690.94,5000000,26,4,0,900,2,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,332,3e74967e3ff8d4700c186c679cf07683424e15fb62cfc162008fbd9e89bcdf5a,FD-0331-3e74967e3ff8,Ojansivu_Mustafa_Biofab_2019,4,5,0,0,0,0,0,0,0,0,0,0.25,0,0,100,0,0,0,600,0,270,,,43.5,0,510,573.26,5000000,26,4,1,900,2,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,333,bd61d991dcfaf7e15ec3cce774e583c60e648ff4131f07e22d08b9bae372c418,FD-0332-bd61d991dcfa,Ojansivu_Mustafa_Biofab_2019,4,5,0,0,0,0,0,0,0,0,0,0.25,0,0,100,0,0,0,600,0,270,,,43.5,0,510,673.35,5000000,26,4,14,900,2,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,334,82ab8f506d284be7a78d04edd65b56c8fc6e920062435ef9956ad2c251cced1d,FD-0333-82ab8f506d28,Sakai_Nagasuna_MatTodBio_2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,22,0,220,400,500000,22,22,0,50.3,0.3,N,N,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,335,c0536fd93c1855db640cadf60279c61e8a438b6933fd273a5f366bfe665bbffb,FD-0334-c0536fd93c18,Sanz-Garcia_Escobedo-Lucea_Polymers_2020,2,10,0,0,0,0,0,0,0,0,0,0,0,0,270.3,0,0,0,360,0,103,,,14,0,250,400,1000000,20,20,0.04167,144,,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,336,cc3b2db30c25025d5808043450b01ba6e05629f946a7879601ba16075ed1fbc1,FD-0335-cc3b2db30c25,Sanz-Garcia_Escobedo-Lucea_Polymers_2020,2,10,0,0,0,0,0,0,0,0,0,0,0,0,270.3,0,0,0,360,0,103,,,14,0,250,400,1000000,20,20,1,144,,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,337,7f70e75aeefcc3d693bb9aa68ec169f974f6f29ddaa4df1dec512f4c4f77915b,FD-0336-7f70e75aeefc,Mondal_Singh_SciRep_2019,3.25,4,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,35,,,,0,413,293.09,10000000,22,22,0,100,1,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,338,96e0a3cbec31648ba595de6c9346fb839a9854b14c43e28267e0c5d38f61f22c,FD-0337-96e0a3cbec31,Mondal_Singh_SciRep_2019,3.5,4,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,60,,,,0,413,372.59,10000000,22,22,0,100,1,N,N,N,Y,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,339,7fd0cbd2c1ff0eb0e4cee5f7c364e93a42d420293729a68c35639f186b6db9a1,FD-0338-7fd0cbd2c1ff,Mondal_Singh_SciRep_2019,3.75,4,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,90,,,,0,413,441.59,10000000,22,22,0,100,1,N,N,N,Y,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,340,7eb25a0e4799a545d1b9c7e68a72383201c64b9baf4f5dfdd60ce3fecfaf0e52,FD-0339-7eb25a0e4799,Mondal_Singh_SciRep_2019,4,4,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,120,,,,0,413,524.5,10000000,22,22,0,100,1,N,N,N,Y,N,N,N,S,N,,False,False
